,Source,Date,Post_id,Sentence_id,Text,Shares,Likes,Comments,Dominant_Topic,Dominant_Pct,Dominant_Topic_Keywords,topic_1_pct,topic_2_pct,topic_3_pct,topic_4_pct,topic_5_pct,topic_6_pct,topic_7_pct,topic_8_pct,topic_9_pct,topic_10_pct,topic_11_pct,topic_12_pct,topic_13_pct,topic_14_pct,topic_15_pct
0,1,2020-02-01,0,1,update on the 2019 novel coronavirus (ncov) - false rumours: _x000d_there is a whatsapp message circulating around with a list of alleged places to avoid where suspected or confirmed cases of the ncov have been._x000d_this is false.,52,54,4,3,0.09722222222222224,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,0.059523809523809514,0.0615079365079365,0.09722222222222224,0.06746031746031747,0.059523809523809514,0.059523809523809514,0.07539682539682542,0.06349206349206349,0.059523809523809514,0.059523809523809514,0.06150793650793649,0.0654761904761905,0.07142857142857145,0.07738095238095241,0.06150793650793649
11,1,2020-02-03,3,3,do continue to practise good personal hygiene – wash your hands regularly with soap and water and avoid touching your face with your hands._x000d_these measures when taken together will improve our resilience and ability to respond to this disease._x000d_our heartfelt thanks as well to our healthcare family who have worked tireless over the last few weeks to keep singapore safe._x000d_read more in the ministerial statement: https://www.moh.gov.sg/news-highlights/details/ministerial-statement-on-whole-of-government-response-to-the-2019-novel-coronavirus-(2019-ncov),40,85,25,7,0.11764705882352944,patient| health| time| support| testing| group| effort| family| person| worker,0.062091503267973865,0.060457516339869295,0.04901960784313725,0.050653594771241824,0.04901960784313725,0.062091503267973865,0.11764705882352944,0.05228758169934641,0.09313725490196081,0.06535947712418302,0.04901960784313725,0.0800653594771242,0.0800653594771242,0.0800653594771242,0.04901960784313725
12,1,2020-02-03,4,1,as of 3 february 2020 2pm we have not been notified of any new confirmed cases of 2019 novel coronavirus infection in singapore.,54,185,13,10,0.0747863247863248,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.07264957264957266,0.0641025641025641,0.06623931623931623,0.0641025641025641,0.0747863247863248,0.0747863247863248,0.07051282051282051,0.0641025641025641,0.0641025641025641,0.0641025641025641
13,1,2020-02-03,4,2,eighteen confirmed imported cases were earlier announced._x000d_there is currently no evidence of community spread in singapore._x000d_none of the 18 previously announced cases is critically ill. all of them remain in stable condition and most are improving._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/no-new-confirmed-cases-of-novel-coronavirus-infection-in-singapore-3-feb,54,185,13,5,0.12386156648451732,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,0.05464480874316938,0.06193078324225865,0.06193078324225865,0.0673952641165756,0.12386156648451732,0.06375227686703096,0.0673952641165756,0.06010928961748633,0.05464480874316938,0.06921675774134789,0.0655737704918033,0.0673952641165756,0.0564663023679417,0.05464480874316938,0.07103825136612023
14,1,2020-02-04,5,1,as of 4 february 2020 2pm we have confirmed six additional cases of 2019 novel coronavirus infection in singapore.,131,276,154,6,0.0811965811965812,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.07051282051282051,0.0641025641025641,0.0811965811965812,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.07051282051282053,0.07264957264957266,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641
15,1,2020-02-04,5,2,four of these cases involve local transmission in singapore.,131,276,154,14,0.08333333333333337,measure| transmission| day| risk| place| virus| situation| shn| travel| traveller,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.07051282051282053,0.06410256410256411,0.06623931623931625,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06623931623931625,0.06623931623931625,0.06837606837606838,0.06623931623931625,0.08333333333333337,0.06410256410256411
16,1,2020-02-04,5,3,eighteen confirmed cases were earlier announced._x000d_three of the local transmission cases can be traced to contact with recent travellers from mainland china.,131,276,154,14,0.09523809523809529,measure| transmission| day| risk| place| virus| situation| shn| travel| traveller,0.05952380952380953,0.05952380952380953,0.05952380952380953,0.0634920634920635,0.05952380952380953,0.0654761904761905,0.05952380952380953,0.0793650793650794,0.05952380952380953,0.0634920634920635,0.06746031746031747,0.0654761904761905,0.08333333333333337,0.09523809523809529,0.05952380952380953
17,1,2020-02-04,5,4,the fourth case is a close contact of one of the local transmission cases.,131,276,154,8,0.08230452674897122,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06584362139917696,0.06172839506172839,0.06790123456790123,0.06172839506172839,0.08230452674897122,0.06172839506172839,0.06584362139917696,0.07201646090534981,0.0720164609053498,0.06172839506172839,0.08024691358024695,0.06172839506172839
18,1,2020-02-04,5,5,the remaining two were from among the group of singaporeans who were evacuated from wuhan on 30 january._x000d_though four of these cases constitute a local transmission cluster there is as yet no evidence of widespread sustained community transmission in singapore._x000d_one of our earlier confirmed cases case 7 a 35 year-old male wuhan resident has been discharged from ncid today.,131,276,154,12,0.09107468123861569,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,0.05464480874316938,0.06375227686703096,0.06010928961748633,0.07285974499089254,0.05464480874316938,0.05828779599271402,0.08561020036429874,0.07468123861566486,0.05464480874316938,0.05646630236794171,0.0673952641165756,0.09107468123861569,0.06375227686703096,0.08743169398907105,0.05464480874316938
19,1,2020-02-04,5,6,he has recovered and has been comprehensively tested negative for the virus._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/confirmed-cases-of-local-transmission-of-novel-coronavirus-infection-in-singapore,131,276,154,5,0.12429378531073448,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,0.056497175141242924,0.056497175141242924,0.056497175141242924,0.06214689265536723,0.12429378531073448,0.06403013182674201,0.07156308851224107,0.056497175141242924,0.056497175141242924,0.06967984934086631,0.06214689265536723,0.058380414312617694,0.058380414312617694,0.09039548022598873,0.056497175141242924
20,1,2020-02-04,6,1,as of 4 february 12pm 289 of the suspect cases have tested negative for 2019 novel coronavirus and 24 have tested positive.,42,88,19,6,0.07189542483660133,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.07189542483660132,0.06535947712418301,0.07189542483660133,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06753812636165576,0.06971677559912855,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301
21,1,2020-02-04,6,2,test results for the remaining 20 cases are pending._x000d_as of 4 february 12pm we have identified 311 close contacts.,42,88,19,12,0.096969696969697,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.06666666666666665,0.0606060606060606,0.08282828282828285,0.07272727272727277,0.06464646464646465,0.0606060606060606,0.0606060606060606,0.0686868686868687,0.096969696969697,0.06262626262626261,0.0606060606060606,0.0606060606060606
22,1,2020-02-04,6,3,of the 239 who are still in singapore 234 have been contacted and are being quarantined or isolated.,42,88,19,1,0.06666666666666668,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
23,1,2020-02-04,6,4,efforts are ongoing to contact the remaining five close contacts._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/update-on-novel-coronavirus-infection-in-singapore-1,42,88,19,5,0.12643678160919544,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,0.05938697318007664,0.0574712643678161,0.0574712643678161,0.06321839080459772,0.12643678160919544,0.07471264367816095,0.07088122605363988,0.07471264367816097,0.0574712643678161,0.06704980842911878,0.06130268199233717,0.0574712643678161,0.0574712643678161,0.0574712643678161,0.0574712643678161
24,1,2020-02-05,7,1,from temperature screenings at changi airport in early jan to the formation of a multi-ministry taskforce to fight the 2019-ncov and enhanced border measures the straits times captures how the 2019-ncov infection has unfolded since the start of 2020 and how we have faced it head on as one singapore._x000d_this is a fight that calls on every individual to do our part.,15,73,22,14,0.11827956989247312,measure| transmission| day| risk| place| virus| situation| shn| travel| traveller,0.05376344086021504,0.0788530465949821,0.05376344086021504,0.0896057347670251,0.0663082437275986,0.07168458781362007,0.06989247311827959,0.055555555555555546,0.055555555555555546,0.06451612903225808,0.05734767025089605,0.05734767025089605,0.05376344086021504,0.11827956989247312,0.05376344086021504
25,1,2020-02-05,7,2,together we can overcome this challenge as a nation.,15,73,22,10,0.0790598290598291,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,0.06623931623931625,0.06410256410256411,0.06623931623931625,0.06410256410256411,0.06837606837606838,0.06410256410256411,0.06410256410256411,0.0747863247863248,0.06410256410256411,0.0790598290598291,0.06837606837606838,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411
26,1,2020-02-05,8,1,the straits times spoke to experts in singapore’s medical community on our readiness to deal with the 2019 novel coronavirus._x000d_read more to see what the infectious diseases and public health experts shared about singapore’s efforts in managing the 2019-ncov situation.,58,85,54,7,0.11111111111111113,patient| health| time| support| testing| group| effort| family| person| worker,0.060263653483992465,0.07344632768361584,0.056497175141242924,0.056497175141242924,0.056497175141242924,0.056497175141242924,0.11111111111111113,0.0809792843691149,0.06779661016949153,0.064030131826742,0.056497175141242924,0.0583804143126177,0.056497175141242924,0.08851224105461396,0.056497175141242924
27,1,2020-02-06,9,1,“we are cleaning the escalator hand rails lift buttons and other public areas even more times than usual.,36,341,23,7,0.11309523809523814,patient| health| time| support| testing| group| effort| family| person| worker,0.05952380952380952,0.07539682539682542,0.05952380952380952,0.05952380952380952,0.05952380952380952,0.05952380952380952,0.11309523809523814,0.0615079365079365,0.0793650793650794,0.05952380952380952,0.05952380952380952,0.07341269841269844,0.0615079365079365,0.05952380952380952,0.05952380952380952
28,1,2020-02-06,9,2,it’s tiring at times but i know this is important in preventing the virus from going around”_x000d_~ mr umarul naim bin bacok housekeeping and father of a 7-month-old baby #storiesfromwithin #coronavirus #sghseen #singapore #facesofhealthcare,36,341,23,7,0.08024691358024692,patient| health| time| support| testing| group| effort| family| person| worker,0.06172839506172837,0.06172839506172837,0.06172839506172837,0.06172839506172837,0.06172839506172837,0.06172839506172837,0.08024691358024692,0.06172839506172837,0.08024691358024692,0.08024691358024692,0.06172839506172837,0.06172839506172837,0.06172839506172837,0.08024691358024692,0.06172839506172837
29,1,2020-02-07,10,1,there has been a message circulating of a death in singapore due to the 2019 novel coronavirus (2019-ncov).,76,133,30,7,0.0838574423480084,patient| health| time| support| testing| group| effort| family| person| worker,0.06289308176100628,0.0670859538784067,0.079664570230608,0.06289308176100628,0.06289308176100628,0.06289308176100628,0.0838574423480084,0.06289308176100628,0.06289308176100628,0.07547169811320756,0.0649895178197065,0.06289308176100628,0.06289308176100628,0.06289308176100628,0.06289308176100628
30,1,2020-02-07,10,2,this is false.,76,133,30,1,0.06666666666666668,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
31,1,2020-02-07,10,3,as of 2pm 7 feb there are no deaths due to the virus in singapore.,76,133,30,7,0.08176100628930823,patient| health| time| support| testing| group| effort| family| person| worker,0.06289308176100629,0.07337526205450735,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.08176100628930823,0.06289308176100629,0.06289308176100629,0.07127882599580715,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.08176100628930823,0.06289308176100629
32,1,2020-02-07,10,4,_x000d_we advise members of the public to not speculate and/or spread unfounded rumours.,76,133,30,14,0.09853249475890989,measure| transmission| day| risk| place| virus| situation| shn| travel| traveller,0.06289308176100629,0.06289308176100629,0.08176100628930823,0.06289308176100629,0.06498951781970651,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.09853249475890989,0.06289308176100629
33,1,2020-02-07,10,5,please visit the moh website for updates on the 2019-ncov situation.,76,133,30,13,0.08333333333333337,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.08333333333333337,0.08333333333333337,0.06410256410256411
34,1,2020-02-07,11,1,contact tracing for case 29 (announced on 6 february) so far has not established a link to previous cases or travel history to mainland china._x000d_today we have confirmed three additional cases of 2019 novel coronavirus infection in singapore.,378,286,219,10,0.08484848484848487,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.06868686868686869,0.0606060606060606,0.07474747474747476,0.0606060606060606,0.08080808080808083,0.0606060606060606,0.08484848484848487,0.07272727272727275,0.0707070707070707,0.06262626262626261,0.0606060606060606,0.0606060606060606
35,1,2020-02-07,11,2,contact tracing is underway; as of now we have not uncovered links to previous cases or travel history to china._x000d_as there are now a few local cases without any links to previous cases or travel history to china we have stepped up our risk assessment from dorscon yellow to dorscon orange._x000d_with the heightened risk posture of dorscon orange we will be introducing additional precautionary measures to minimise the risk of further transmission of the virus in the community._x000d_read more in the press release: http://moh.gov.sg/news-highlights/details/risk-assessment-raised-to-dorscon-orange,378,286,219,14,0.18466353677621278,measure| transmission| day| risk| place| virus| situation| shn| travel| traveller,0.04694835680751173,0.053208137715179966,0.05477308294209702,0.05164319248826291,0.08920187793427231,0.05477308294209702,0.04694835680751173,0.07668231611893585,0.04694835680751173,0.05477308294209703,0.05633802816901409,0.08920187793427231,0.04694835680751173,0.18466353677621278,0.04694835680751173
36,1,2020-02-07,12,1,as of 7 february 2020 2pm we have confirmed three additional cases of 2019 novel coronavirus infection in singapore.,81,119,33,10,0.08119658119658123,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.06623931623931625,0.06410256410256411,0.07051282051282053,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.08119658119658123,0.06837606837606838,0.06623931623931625,0.07051282051282053,0.06410256410256411,0.06410256410256411
37,1,2020-02-07,12,2,while contact tracing is underway there are not yet any links to previous cases or travel history to china.amongst the confirmed cases two have been discharged.,81,119,33,8,0.09876543209876547,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06995884773662552,0.06172839506172839,0.06584362139917696,0.06172839506172839,0.09876543209876547,0.06172839506172839,0.06378600823045268,0.0740740740740741,0.06995884773662553,0.06378600823045268,0.06172839506172839,0.06172839506172839
38,1,2020-02-07,12,3,of the remaining 31 most are stable or improving.,81,119,33,6,0.07843137254901963,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,0.06535947712418301,0.07189542483660132,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.07843137254901963,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301
39,1,2020-02-07,12,4,two are in critical condition in the intensive care unit.read more in the press release: http://moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore,81,119,33,15,0.11111111111111113,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,0.05847953216374268,0.05847953216374268,0.05847953216374268,0.062378167641325526,0.09356725146198834,0.07017543859649124,0.05847953216374268,0.05847953216374268,0.05847953216374268,0.0682261208576998,0.06042884990253411,0.06237816764132553,0.062378167641325526,0.05847953216374268,0.11111111111111113
40,1,2020-02-07,13,1, moh is conducting contact tracing to identify individuals who had close contact with the confirmed cases of novel coronavirus.,966,357,6,8,0.09898989898989899,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,0.06060606060606059,0.0787878787878788,0.06060606060606059,0.06464646464646463,0.06060606060606059,0.06464646464646463,0.0787878787878788,0.09898989898989899,0.06060606060606059,0.06262626262626261,0.0626262626262626,0.06464646464646463,0.06060606060606059,0.06060606060606059,0.06060606060606059
41,1,2020-02-07,13,2,please note that we do not ask for any financial details during our call to you.,966,357,6,5,0.08496732026143794,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.08496732026143794,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301
42,1,2020-02-07,13,3,if you received a contact tracing call from moh and wish to verify the authenticity of the phone call please call moh general hotline at 6325 9220.,966,357,6,8,0.11309523809523812,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,0.059523809523809514,0.059523809523809514,0.059523809523809514,0.07936507936507939,0.059523809523809514,0.059523809523809514,0.07738095238095241,0.11309523809523812,0.059523809523809514,0.059523809523809514,0.059523809523809514,0.059523809523809514,0.07539682539682542,0.059523809523809514,0.059523809523809514
43,1,2020-02-08,14,1,as of 8 february 2020 12pm we have confirmed seven additional cases of 2019 novel coronavirus infection in singapore.,227,312,142,10,0.07692307692307693,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,0.06410256410256411,0.06410256410256411,0.06410256410256411,0.07264957264957267,0.06410256410256411,0.06837606837606838,0.06410256410256411,0.06623931623931625,0.06410256410256411,0.07692307692307693,0.07051282051282053,0.06623931623931625,0.06623931623931625,0.06410256410256411,0.06410256410256411
44,1,2020-02-08,14,2,of these five are linked to previously announced cases._x000d_further epidemiological investigations and contact tracing have also uncovered links between some of the previously announced and new cases._x000d_amongst the confirmed cases two have been discharged.,227,312,142,8,0.08436213991769549,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,0.06172839506172837,0.06172839506172837,0.06172839506172837,0.07613168724279835,0.06172839506172837,0.06378600823045266,0.06172839506172837,0.08436213991769549,0.06172839506172837,0.0699588477366255,0.07818930041152262,0.07201646090534977,0.06172839506172837,0.06172839506172837,0.06172839506172837
45,1,2020-02-08,14,3,of the remaining 38 most are stable or improving.,227,312,142,2,0.07625272331154687,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,0.06535947712418301,0.07625272331154687,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.07407407407407408,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301,0.06535947712418301
46,1,2020-02-08,14,4,four are in critical condition in the intensive care unit and one requires additional oxygen support._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/seven-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore,227,312,142,5,0.12021857923497269,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,0.05464480874316938,0.0564663023679417,0.05464480874316938,0.06921675774134792,0.12021857923497269,0.06010928961748633,0.07103825136612023,0.05464480874316938,0.05464480874316938,0.0692167577413479,0.06193078324225865,0.05464480874316938,0.05464480874316938,0.05464480874316938,0.10928961748633881
47,1,2020-02-09,15,1,four more confirmed cases of the 2019 novel coronavirus (2019-ncov) infection have been discharged from hospital today.,91,221,134,12,0.08385744234800842,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,0.06289308176100629,0.07756813417190778,0.0670859538784067,0.0670859538784067,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06289308176100629,0.06918238993710693,0.06918238993710693,0.08385744234800842,0.06289308176100629,0.06289308176100629,0.06289308176100629
48,1,2020-02-09,15,2,in all six have fully recovered from the infection and have been discharged from hospital._x000d_as of 9 february 2020 12pm we have confirmed three additional cases of 2019-ncov infection in singapore.,91,221,134,10,0.08176100628930819,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,0.06289308176100628,0.06289308176100628,0.06289308176100628,0.07127882599580712,0.06289308176100628,0.07756813417190776,0.06289308176100628,0.0649895178197065,0.06289308176100628,0.08176100628930819,0.07337526205450733,0.0649895178197065,0.06289308176100628,0.06289308176100628,0.06289308176100628
49,1,2020-02-09,15,3,contact tracing of the new cases is underway._x000d_of the 22 locally transmitted cases epidemiological investigations and contact tracing have uncovered links between 15 of the cases with the three currently known clusters.,91,221,134,8,0.1169590643274854,contact| cluster| tracing| case| link| d_of| moh| call| precaution| initiative,0.05847953216374268,0.05847953216374268,0.05847953216374268,0.0682261208576998,0.07602339181286552,0.07017543859649124,0.05847953216374268,0.1169590643274854,0.05847953216374268,0.07017543859649124,0.06432748538011697,0.06627680311890838,0.05847953216374268,0.05847953216374268,0.05847953216374268
