,Source,Date,Post_id,Sentence_id,Text,Shares,Likes,Comments,Dominant_Topic,Dominant_Pct,Dominant_Topic_Keywords,topic_1_pct,topic_2_pct,topic_3_pct,topic_4_pct,topic_5_pct,topic_6_pct,topic_7_pct,topic_8_pct,topic_9_pct,topic_10_pct,topic_11_pct,topic_12_pct,topic_13_pct,topic_14_pct,topic_15_pct,topic_16_pct,topic_17_pct,topic_18_pct,topic_19_pct,topic_20_pct,topic_21_pct,topic_22_pct,topic_23_pct,topic_24_pct,topic_25_pct,topic_26_pct,topic_27_pct,topic_28_pct,topic_29_pct,topic_30_pct
0,1,2020-02-01,0,1,update on the 2019 novel coronavirus (ncov) - false rumours: _x000d_there is a whatsapp message circulating around with a list of alleged places to avoid where suspected or confirmed cases of the ncov have been._x000d_this is false.,52,54,4,23,0.05952380952380952,time| group| person| student| face| video| control| step| consultation| checkpoint,0.03174603174603174,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.035714285714285705,0.03373015873015872,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.04563492063492063,0.02976190476190475,0.03373015873015872,0.02976190476190475,0.03373015873015872,0.02976190476190475,0.03174603174603174,0.047619047619047616,0.03174603174603174,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.05952380952380952,0.03174603174603174,0.02976190476190475,0.02976190476190475,0.03373015873015872,0.02976190476190475,0.02976190476190475,0.04365079365079365
11,1,2020-02-03,3,3,do continue to practise good personal hygiene – wash your hands regularly with soap and water and avoid touching your face with your hands._x000d_these measures when taken together will improve our resilience and ability to respond to this disease._x000d_our heartfelt thanks as well to our healthcare family who have worked tireless over the last few weeks to keep singapore safe._x000d_read more in the ministerial statement: https://www.moh.gov.sg/news-highlights/details/ministerial-statement-on-whole-of-government-response-to-the-2019-novel-coronavirus-(2019-ncov),40,85,25,8,0.11274509803921566,family| www| year| spread| people| school| member| assistance| multi_ministry_taskforce| gathering,0.024509803921568617,0.024509803921568617,0.02777777777777777,0.042483660130718956,0.026143790849673193,0.024509803921568617,0.049019607843137254,0.11274509803921566,0.024509803921568617,0.037581699346405234,0.024509803921568617,0.024509803921568617,0.0326797385620915,0.024509803921568617,0.024509803921568617,0.04411764705882353,0.024509803921568617,0.037581699346405234,0.026143790849673196,0.04738562091503268,0.05555555555555555,0.026143790849673193,0.037581699346405234,0.024509803921568617,0.024509803921568617,0.024509803921568617,0.026143790849673193,0.026143790849673196,0.024509803921568617,0.026143790849673193
12,1,2020-02-03,4,1,as of 3 february 2020 2pm we have not been notified of any new confirmed cases of 2019 novel coronavirus infection in singapore.,54,185,13,13,0.04059829059829061,infection| fence| role| outbreak| recovery| break| dedication| form| sacrifice| officer,0.03418803418803418,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03632478632478632,0.034188034188034185,0.03205128205128204,0.03205128205128204,0.03418803418803418,0.03205128205128204,0.03205128205128204,0.03846153846153846,0.04059829059829061,0.03418803418803418,0.03846153846153846,0.03205128205128204,0.03205128205128204,0.03632478632478632,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204
13,1,2020-02-03,4,2,eighteen confirmed imported cases were earlier announced._x000d_there is currently no evidence of community spread in singapore._x000d_none of the 18 previously announced cases is critically ill. all of them remain in stable condition and most are improving._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/no-new-confirmed-cases-of-novel-coronavirus-infection-in-singapore-3-feb,54,185,13,26,0.06375227686703099,detail| press| release| resumption| stay| map| spa| identify| onset| evolve,0.029143897996357013,0.027322404371584695,0.027322404371584695,0.027322404371584695,0.034608378870673966,0.03642987249544627,0.027322404371584695,0.030965391621129327,0.03825136612021859,0.027322404371584695,0.027322404371584695,0.03460837887067396,0.030965391621129327,0.034608378870673966,0.05100182149362479,0.027322404371584695,0.027322404371584695,0.03825136612021859,0.027322404371584695,0.027322404371584695,0.03278688524590164,0.03825136612021859,0.027322404371584695,0.0528233151183971,0.030965391621129327,0.06375227686703099,0.027322404371584695,0.027322404371584695,0.03278688524590165,0.03460837887067396
14,1,2020-02-04,5,1,as of 4 february 2020 2pm we have confirmed six additional cases of 2019 novel coronavirus infection in singapore.,131,276,154,13,0.04487179487179488,infection| fence| role| outbreak| recovery| break| dedication| form| sacrifice| officer,0.03846153846153846,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03632478632478632,0.03632478632478632,0.03205128205128204,0.03205128205128204,0.03632478632478632,0.03205128205128204,0.03205128205128204,0.034188034188034185,0.04487179487179488,0.03418803418803418,0.03418803418803418,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204
15,1,2020-02-04,5,2,four of these cases involve local transmission in singapore.,131,276,154,4,0.051282051282051294,transmission| risk| situation| virus| measure| reduce| end| fight| chain| order,0.03632478632478632,0.03205128205128204,0.03205128205128204,0.051282051282051294,0.03205128205128204,0.034188034188034185,0.03205128205128204,0.03205128205128204,0.03418803418803418,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03846153846153846,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03632478632478632,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204
16,1,2020-02-04,5,3,eighteen confirmed cases were earlier announced._x000d_three of the local transmission cases can be traced to contact with recent travellers from mainland china.,131,276,154,4,0.047619047619047616,transmission| risk| situation| virus| measure| reduce| end| fight| chain| order,0.03373015873015872,0.02976190476190475,0.02976190476190475,0.047619047619047616,0.03769841269841269,0.03174603174603174,0.02976190476190475,0.02976190476190475,0.03373015873015872,0.047619047619047616,0.02976190476190475,0.03571428571428571,0.02976190476190475,0.037698412698412696,0.02976190476190475,0.02976190476190475,0.047619047619047616,0.03373015873015872,0.02976190476190475,0.03174603174603174,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.04563492063492063,0.02976190476190475,0.02976190476190475
17,1,2020-02-04,5,4,the fourth case is a close contact of one of the local transmission cases.,131,276,154,4,0.04938271604938271,transmission| risk| situation| virus| measure| reduce| end| fight| chain| order,0.034979423868312744,0.030864197530864185,0.030864197530864185,0.04938271604938271,0.03909465020576131,0.034979423868312744,0.030864197530864185,0.030864197530864185,0.034979423868312744,0.030864197530864185,0.030864197530864185,0.032921810699588466,0.030864197530864185,0.04115226337448559,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.034979423868312744,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.04938271604938271,0.030864197530864185,0.030864197530864185
18,1,2020-02-04,5,5,the remaining two were from among the group of singaporeans who were evacuated from wuhan on 30 january._x000d_though four of these cases constitute a local transmission cluster there is as yet no evidence of widespread sustained community transmission in singapore._x000d_one of our earlier confirmed cases case 7 a 35 year-old male wuhan resident has been discharged from ncid today.,131,276,154,4,0.06010928961748636,transmission| risk| situation| virus| measure| reduce| end| fight| chain| order,0.029143897996357016,0.0273224043715847,0.0273224043715847,0.06010928961748636,0.040072859744990905,0.03460837887067396,0.0273224043715847,0.04189435336976322,0.03096539162112933,0.04735883424408016,0.0273224043715847,0.03642987249544628,0.0273224043715847,0.036429872495446276,0.04189435336976322,0.0273224043715847,0.0273224043715847,0.03278688524590164,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.02914389799635702,0.04371584699453554,0.0273224043715847,0.03642987249544628,0.0273224043715847,0.040072859744990905,0.0273224043715847,0.03096539162112933,0.03278688524590164
19,1,2020-02-04,5,6,he has recovered and has been comprehensively tested negative for the virus._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/confirmed-cases-of-local-transmission-of-novel-coronavirus-infection-in-singapore,131,276,154,24,0.07532956685499055,detail| release| press| www| working| d_https| minimise| resident| surveillance| view,0.030131826741996215,0.028248587570621455,0.028248587570621455,0.06214689265536722,0.03013182674199622,0.03389830508474574,0.028248587570621455,0.03013182674199622,0.03013182674199622,0.028248587570621455,0.028248587570621455,0.030131826741996215,0.03389830508474575,0.030131826741996215,0.0527306967984934,0.028248587570621455,0.028248587570621455,0.032015065913370985,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.07532956685499055,0.028248587570621455,0.0470809792843691,0.030131826741996215,0.028248587570621455,0.028248587570621455,0.028248587570621455
20,1,2020-02-04,6,1,as of 4 february 12pm 289 of the suspect cases have tested negative for 2019 novel coronavirus and 24 have tested positive.,42,88,19,6,0.0392156862745098,case| precaution| morning| hygiene| employment| source| proof| parliament| march| immigration,0.03703703703703703,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.03703703703703703,0.0392156862745098,0.0326797385620915,0.0326797385620915,0.03485838779956426,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.03485838779956426,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915,0.0326797385620915
21,1,2020-02-04,6,2,test results for the remaining 20 cases are pending._x000d_as of 4 february 12pm we have identified 311 close contacts.,42,88,19,10,0.05858585858585862,worker| today| test| number| testing| team| government| operation| capacity| sector,0.03232323232323233,0.03030303030303031,0.03232323232323233,0.038383838383838395,0.0383838383838384,0.03232323232323233,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.05858585858585862,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03434343434343435,0.03030303030303031,0.038383838383838395,0.044444444444444474,0.04242424242424244,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03232323232323233,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
22,1,2020-02-04,6,3,of the 239 who are still in singapore 234 have been contacted and are being quarantined or isolated.,42,88,19,1,0.03333333333333333,case| d_of| site| contact| d_to| avoid| resource| emergence| spirit| weekend,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
23,1,2020-02-04,6,4,efforts are ongoing to contact the remaining five close contacts._x000d_read more in the press release: https://www.moh.gov.sg/news-highlights/details/update-on-novel-coronavirus-infection-in-singapore-1,42,88,19,24,0.06704980842911877,detail| release| press| www| working| d_https| minimise| resident| surveillance| view,0.03065134099616857,0.028735632183908035,0.03065134099616857,0.028735632183908035,0.028735632183908035,0.03065134099616857,0.028735632183908035,0.03639846743295018,0.03448275862068965,0.028735632183908035,0.028735632183908035,0.034482758620689655,0.03256704980842911,0.028735632183908035,0.03256704980842911,0.036398467432950186,0.028735632183908035,0.03256704980842911,0.028735632183908035,0.028735632183908035,0.028735632183908035,0.028735632183908035,0.028735632183908035,0.06704980842911877,0.028735632183908035,0.05172413793103448,0.0421455938697318,0.04597701149425287,0.028735632183908035,0.03065134099616857
24,1,2020-02-05,7,1,from temperature screenings at changi airport in early jan to the formation of a multi-ministry taskforce to fight the 2019-ncov and enhanced border measures the straits times captures how the 2019-ncov infection has unfolded since the start of 2020 and how we have faced it head on as one singapore._x000d_this is a fight that calls on every individual to do our part.,15,73,22,4,0.08422939068100355,transmission| risk| situation| virus| measure| reduce| end| fight| chain| order,0.02688172043010751,0.02867383512544801,0.06630824372759853,0.08422939068100355,0.02688172043010751,0.02688172043010751,0.02688172043010751,0.02688172043010751,0.02688172043010751,0.02688172043010751,0.02688172043010751,0.03225806451612902,0.032258064516129024,0.02688172043010751,0.05017921146953404,0.02688172043010751,0.02688172043010751,0.02867383512544801,0.02688172043010751,0.04301075268817203,0.02688172043010751,0.02688172043010751,0.03405017921146953,0.02688172043010751,0.02688172043010751,0.02688172043010751,0.051971326164874536,0.02688172043010751,0.03763440860215052,0.02688172043010751
25,1,2020-02-05,7,2,together we can overcome this challenge as a nation.,15,73,22,8,0.04700854700854702,family| www| year| spread| people| school| member| assistance| multi_ministry_taskforce| gathering,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.04700854700854702,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03418803418803418,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.034188034188034185,0.03205128205128204,0.04700854700854702,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03632478632478632,0.03205128205128204,0.03205128205128204,0.03205128205128204,0.03205128205128204
26,1,2020-02-05,8,1,the straits times spoke to experts in singapore’s medical community on our readiness to deal with the 2019 novel coronavirus._x000d_read more to see what the infectious diseases and public health experts shared about singapore’s efforts in managing the 2019-ncov situation.,58,85,54,27,0.09604519774011294,health| cluster| part| effort| date| information| tobacco| short_term_visitor| private_dinner_function| encourage,0.03578154425612052,0.030131826741996215,0.04331450094161957,0.04519774011299434,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.04331450094161958,0.028248587570621455,0.028248587570621455,0.03013182674199622,0.030131826741996215,0.030131826741996215,0.030131826741996215,0.028248587570621455,0.045197740112994336,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.028248587570621455,0.03013182674199622,0.09604519774011294,0.028248587570621455,0.030131826741996215,0.028248587570621455
27,1,2020-02-06,9,1,“we are cleaning the escalator hand rails lift buttons and other public areas even more times than usual.,36,341,23,3,0.057539682539682536,mask| interaction| business| workplace| setting| individual| event| practice| time| meeting,0.03174603174603174,0.02976190476190475,0.057539682539682536,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.03968253968253967,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.03174603174603174,0.043650793650793655,0.03373015873015872,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.047619047619047616,0.02976190476190475,0.02976190476190475,0.03174603174603174,0.02976190476190475,0.05555555555555555,0.02976190476190475,0.03174603174603174,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475,0.02976190476190475
28,1,2020-02-06,9,2,it’s tiring at times but i know this is important in preventing the virus from going around”_x000d_~ mr umarul naim bin bacok housekeeping and father of a 7-month-old baby #storiesfromwithin #coronavirus #sghseen #singapore #facesofhealthcare,36,341,23,4,0.04938271604938271,transmission| risk| situation| virus| measure| reduce| end| fight| chain| order,0.030864197530864185,0.030864197530864185,0.034979423868312744,0.04938271604938271,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.04938271604938271,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.04938271604938271,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.04526748971193416,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185,0.030864197530864185
29,1,2020-02-07,10,1,there has been a message circulating of a death in singapore due to the 2019 novel coronavirus (2019-ncov).,76,133,30,27,0.05870020964360587,health| cluster| part| effort| date| information| tobacco| short_term_visitor| private_dinner_function| encourage,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03563941299790356,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.04821802935010483,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03563941299790356,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03354297693920335,0.03144654088050314,0.03144654088050314,0.03144654088050314,0.03354297693920335,0.03144654088050314,0.05870020964360587,0.03144654088050314,0.03144654088050314,0.03144654088050314
30,1,2020-02-07,10,2,this is false.,76,133,30,1,0.03333333333333333,case| d_of| site| contact| d_to| avoid| resource| emergence| spirit| weekend,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
31,1,2020-02-07,10,3,as of 2pm 7 feb there are no deaths due to the virus in singapore.,76,133,30,27,0.05660377358490568,health| cluster| part| effort| date| information| tobacco| short_term_visitor| private_dinner_function| encourage,0.031446540880503145,0.033542976939203356,0.031446540880503145,0.054507337526205464,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.03563941299790357,0.031446540880503145,0.033542976939203356,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.031446540880503145,0.05660377358490568,0.031446540880503145,0.031446540880503145,0.031446540880503145
